materials backflow_percent inlet_D angle inlet_V Density Viscosity
1411 46.362806 4.3 0.3491 134.8 0.00106 0.004
1412 43.897882 4.3 0.3491 101.6 0.00106 0.004
1413 37.530713 4.3 0.3491 68.4 0.00106 0.004
1414 59.79663 4.3 0.4189 500.0 0.00106 0.004
1415 59.683035 4.3 0.4189 466.8 0.00106 0.004
1416 59.594527 4.3 0.4189 433.6 0.00106 0.004
1417 59.419269 4.3 0.4189 400.4 0.00106 0.004
1418 59.194278 4.3 0.4189 367.2000000000001 0.00106 0.004
1419 58.915244 4.3 0.4189 334.0 0.00106 0.004
1420 58.524417 4.3 0.4189 300.8 0.00106 0.004
1421 58.036769 4.3 0.4189 267.6 0.00106 0.004
1422 57.42567 4.3 0.4189 234.4 0.00106 0.004
1423 56.347241 4.3 0.4189 201.2 0.00106 0.004
1424 55.243819 4.3 0.4189 168.0 0.00106 0.004
1425 53.848828 4.3 0.4189 134.8 0.00106 0.004
1426 51.802927 4.3 0.4189 101.6 0.00106 0.004
1427 47.965746 4.3 0.4189 68.4 0.00106 0.004
1428 64.672106 4.3 0.4887 500.0 0.00106 0.004
1429 64.575706 4.3 0.4887 466.8 0.00106 0.004
1430 64.428762 4.3 0.4887 433.6 0.00106 0.004
1431 64.284155 4.3 0.4887 400.4 0.00106 0.004
1432 64.104206 4.3 0.4887 367.2000000000001 0.00106 0.004
1433 63.895272 4.3 0.4887 334.0 0.00106 0.004
1434 63.585842 4.3 0.4887 300.8 0.00106 0.004
1435 63.240549 4.3 0.4887 267.6 0.00106 0.004
1436 62.756534 4.3 0.4887 234.4 0.00106 0.004
1437 62.071686 4.3 0.4887 201.2 0.00106 0.004
1438 61.175837 4.3 0.4887 168.0 0.00106 0.004
1439 59.977628 4.3 0.4887 134.8 0.00106 0.004
1440 57.995508 4.3 0.4887 101.6 0.00106 0.004
1441 54.978415 4.3 0.4887 68.4 0.00106 0.004
1442 68.609859 4.3 0.5585 500.0 0.00106 0.004
1443 68.660282 4.3 0.5585 466.8 0.00106 0.004
1444 68.647282 4.3 0.5585 433.6 0.00106 0.004
1445 68.538004 4.3 0.5585 400.4 0.00106 0.004
1446 68.45007 4.3 0.5585 367.2000000000001 0.00106 0.004
1447 68.277137 4.3 0.5585 334.0 0.00106 0.004
1448 68.072027 4.3 0.5585 300.8 0.00106 0.004
1449 67.743327 4.3 0.5585 267.6 0.00106 0.004
1450 67.234939 4.3 0.5585 234.4 0.00106 0.004
1451 66.661144 4.3 0.5585 201.2 0.00106 0.004
1452 65.9338 4.3 0.5585 168.0 0.00106 0.004
1453 64.651124 4.3 0.5585 134.8 0.00106 0.004
1454 63.1093 4.3 0.5585 101.6 0.00106 0.004
1455 60.608508 4.3 0.5585 68.4 0.00106 0.004
1456 70.801582 4.3 0.6283 500.0 0.00106 0.004
1457 70.996304 4.3 0.6283 466.8 0.00106 0.004
1458 71.115713 4.3 0.6283 433.6 0.00106 0.004
1459 71.233113 4.3 0.6283 400.4 0.00106 0.004
1460 71.302044 4.3 0.6283 367.2000000000001 0.00106 0.004
1461 71.285192 4.3 0.6283 334.0 0.00106 0.004
1462 71.139831 4.3 0.6283 300.8 0.00106 0.004
1463 70.911493 4.3 0.6283 267.6 0.00106 0.004
1464 70.590176 4.3 0.6283 234.4 0.00106 0.004
1465 70.125398 4.3 0.6283 201.2 0.00106 0.004
1466 69.460186 4.3 0.6283 168.0 0.00106 0.004
1467 68.476193 4.3 0.6283 134.8 0.00106 0.004
1468 67.107094 4.3 0.6283 101.6 0.00106 0.004
1469 64.788634 4.3 0.6283 68.4 0.00106 0.004
1470 74.969823 4.3 0.6981 500.0 0.00106 0.004
1471 75.202868 4.3 0.6981 466.8 0.00106 0.004
1472 75.332651 4.3 0.6981 433.6 0.00106 0.004
1473 75.398231 4.3 0.6981 400.4 0.00106 0.004
1474 75.541002 4.3 0.6981 367.2000000000001 0.00106 0.004
1475 75.465841 4.3 0.6981 334.0 0.00106 0.004
1476 75.416965 4.3 0.6981 300.8 0.00106 0.004
1477 75.2532 4.3 0.6981 267.6 0.00106 0.004
1478 74.937448 4.3 0.6981 234.4 0.00106 0.004
1479 74.485303 4.3 0.6981 201.2 0.00106 0.004
1480 73.763368 4.3 0.6981 168.0 0.00106 0.004
1481 72.886785 4.3 0.6981 134.8 0.00106 0.004
1482 71.670992 4.3 0.6981 101.6 0.00106 0.004
1483 69.365628 4.3 0.6981 68.4 0.00106 0.004
1484 76.984386 4.3 0.7679 500.0 0.00106 0.004
1485 77.301935 4.3 0.7679 466.8 0.00106 0.004
1486 77.649818 4.3 0.7679 433.6 0.00106 0.004
1487 77.988679 4.3 0.7679 400.4 0.00106 0.004
1488 78.251837 4.3 0.7679 367.2000000000001 0.00106 0.004
1489 78.452161 4.3 0.7679 334.0 0.00106 0.004
1490 78.520525 4.3 0.7679 300.8 0.00106 0.004
1491 78.409325 4.3 0.7679 267.6 0.00106 0.004
1492 78.223301 4.3 0.7679 234.4 0.00106 0.004
1493 77.81235 4.3 0.7679 201.2 0.00106 0.004
1494 77.191511 4.3 0.7679 168.0 0.00106 0.004
1495 76.415798 4.3 0.7679 134.8 0.00106 0.004
1496 75.141703 4.3 0.7679 101.6 0.00106 0.004
1497 73.149704 4.3 0.7679 68.4 0.00106 0.004
1498 78.710115 4.3 0.8378 500.0 0.00106 0.004
1499 79.271927 4.3 0.8378 466.8 0.00106 0.004
1500 79.852402 4.3 0.8378 433.6 0.00106 0.004
1501 80.286357 4.3 0.8378 400.4 0.00106 0.004
1502 80.687993 4.3 0.8378 367.2000000000001 0.00106 0.004
1503 81.029244 4.3 0.8378 334.0 0.00106 0.004
1504 81.177053 4.3 0.8378 300.8 0.00106 0.004
1505 81.224481 4.3 0.8378 267.6 0.00106 0.004
1506 81.099376 4.3 0.8378 234.4 0.00106 0.004
1507 80.820941 4.3 0.8378 201.2 0.00106 0.004
1508 80.315155 4.3 0.8378 168.0 0.00106 0.004
1509 79.56793 4.3 0.8378 134.8 0.00106 0.004
1510 78.389127 4.3 0.8378 101.6 0.00106 0.004
1511 76.243675 4.3 0.8378 68.4 0.00106 0.004
1512 45.563863 4.7 0.2793 500.0 0.00106 0.004
1513 45.425228 4.7 0.2793 466.8 0.00106 0.004
1514 45.239337 4.7 0.2793 433.6 0.00106 0.004
1515 44.894864 4.7 0.2793 400.4 0.00106 0.004
1516 44.531026 4.7 0.2793 367.2000000000001 0.00106 0.004
1517 44.24906 4.7 0.2793 334.0 0.00106 0.004
1518 43.805963 4.7 0.2793 300.8 0.00106 0.004
1519 43.424585 4.7 0.2793 267.6 0.00106 0.004
1520 42.938425 4.7 0.2793 234.4 0.00106 0.004
1521 42.488804 4.7 0.2793 201.2 0.00106 0.004
1522 41.782157 4.7 0.2793 168.0 0.00106 0.004
1523 38.506325 4.7 0.2793 134.8 0.00106 0.004
1524 34.126615 4.7 0.2793 101.6 0.00106 0.004
1525 24.316265 4.7 0.2793 68.4 0.00106 0.004
1526 53.498641 4.7 0.3491 500.0 0.00106 0.004
1527 53.325282 4.7 0.3491 466.8 0.00106 0.004
1528 53.179901 4.7 0.3491 433.6 0.00106 0.004
1529 52.936868 4.7 0.3491 400.4 0.00106 0.004
1530 52.718894 4.7 0.3491 367.2000000000001 0.00106 0.004
1531 52.501555 4.7 0.3491 334.0 0.00106 0.004
1532 52.213056 4.7 0.3491 300.8 0.00106 0.004
1533 51.998838 4.7 0.3491 267.6 0.00106 0.004
1534 51.63379 4.7 0.3491 234.4 0.00106 0.004
1535 51.065189 4.7 0.3491 201.2 0.00106 0.004
1536 49.70244 4.7 0.3491 168.0 0.00106 0.004
1537 47.323881 4.7 0.3491 134.8 0.00106 0.004
1538 44.72018 4.7 0.3491 101.6 0.00106 0.004
1539 39.666697 4.7 0.3491 68.4 0.00106 0.004
1540 59.909959 4.7 0.4189 500.0 0.00106 0.004
1541 59.816188 4.7 0.4189 466.8 0.00106 0.004
1542 59.701807 4.7 0.4189 433.6 0.00106 0.004
1543 59.595984 4.7 0.4189 400.4 0.00106 0.004
1544 59.428779 4.7 0.4189 367.2000000000001 0.00106 0.004
1545 59.151185 4.7 0.4189 334.0 0.00106 0.004
1546 58.880512 4.7 0.4189 300.8 0.00106 0.004
1547 58.403377 4.7 0.4189 267.6 0.00106 0.004
1548 57.911457 4.7 0.4189 234.4 0.00106 0.004
1549 56.979725 4.7 0.4189 201.2 0.00106 0.004
1550 55.728898 4.7 0.4189 168.0 0.00106 0.004
1551 54.337467 4.7 0.4189 134.8 0.00106 0.004
1552 52.424043 4.7 0.4189 101.6 0.00106 0.004
1553 49.267424 4.7 0.4189 68.4 0.00106 0.004
1554 64.857814 4.7 0.4887 500.0 0.00106 0.004
1555 64.709604 4.7 0.4887 466.8 0.00106 0.004
1556 64.577268 4.7 0.4887 433.6 0.00106 0.004
1557 64.433108 4.7 0.4887 400.4 0.00106 0.004
1558 64.287172 4.7 0.4887 367.2000000000001 0.00106 0.004
1559 64.087023 4.7 0.4887 334.0 0.00106 0.004
1560 63.82725 4.7 0.4887 300.8 0.00106 0.004
1561 63.525882 4.7 0.4887 267.6 0.00106 0.004
1562 63.104628 4.7 0.4887 234.4 0.00106 0.004
1563 62.48019 4.7 0.4887 201.2 0.00106 0.004
1564 61.583844 4.7 0.4887 168.0 0.00106 0.004
1565 60.547776 4.7 0.4887 134.8 0.00106 0.004
1566 58.574551 4.7 0.4887 101.6 0.00106 0.004
1567 55.722275 4.7 0.4887 68.4 0.00106 0.004
1568 68.576776 4.7 0.5585 500.0 0.00106 0.004
1569 68.595262 4.7 0.5585 466.8 0.00106 0.004
1570 68.519248 4.7 0.5585 433.6 0.00106 0.004
1571 68.65044 4.7 0.5585 400.4 0.00106 0.004
1572 68.496718 4.7 0.5585 367.2000000000001 0.00106 0.004
1573 68.41523 4.7 0.5585 334.0 0.00106 0.004
1574 68.223351 4.7 0.5585 300.8 0.00106 0.004
1575 68.009079 4.7 0.5585 267.6 0.00106 0.004
1576 67.571807 4.7 0.5585 234.4 0.00106 0.004
1577 66.982935 4.7 0.5585 201.2 0.00106 0.004
1578 66.304534 4.7 0.5585 168.0 0.00106 0.004
1579 65.239014 4.7 0.5585 134.8 0.00106 0.004
1580 63.579564 4.7 0.5585 101.6 0.00106 0.004
1581 61.231531 4.7 0.5585 68.4 0.00106 0.004
1582 69.230168 4.7 0.6283 500.0 0.00106 0.004
1583 70.113554 4.7 0.6283 466.8 0.00106 0.004
1584 70.9311 4.7 0.6283 433.6 0.00106 0.004
1585 71.050142 4.7 0.6283 400.4 0.00106 0.004
1586 71.194302 4.7 0.6283 367.2000000000001 0.00106 0.004
1587 71.271281 4.7 0.6283 334.0 0.00106 0.004
1588 71.260207 4.7 0.6283 300.8 0.00106 0.004
1589 71.07954 4.7 0.6283 267.6 0.00106 0.004
1590 70.815738 4.7 0.6283 234.4 0.00106 0.004
1591 70.40009 4.7 0.6283 201.2 0.00106 0.004
1592 69.804201 4.7 0.6283 168.0 0.00106 0.004
1593 68.90117 4.7 0.6283 134.8 0.00106 0.004
1594 67.58761 4.7 0.6283 101.6 0.00106 0.004
1595 65.383315 4.7 0.6283 68.4 0.00106 0.004
1596 74.605039 4.7 0.6981 500.0 0.00106 0.004
1597 74.902887 4.7 0.6981 466.8 0.00106 0.004
1598 75.148936 4.7 0.6981 433.6 0.00106 0.004
1599 75.29638 4.7 0.6981 400.4 0.00106 0.004
1600 75.401289 4.7 0.6981 367.2000000000001 0.00106 0.004
1601 75.522018 4.7 0.6981 334.0 0.00106 0.004
1602 75.458323 4.7 0.6981 300.8 0.00106 0.004
1603 75.370139 4.7 0.6981 267.6 0.00106 0.004
1604 75.122334 4.7 0.6981 234.4 0.00106 0.004
1605 74.754426 4.7 0.6981 201.2 0.00106 0.004
1606 74.167726 4.7 0.6981 168.0 0.00106 0.004
1607 73.284077 4.7 0.6981 134.8 0.00106 0.004
1608 72.083207 4.7 0.6981 101.6 0.00106 0.004
1609 69.881984 4.7 0.6981 68.4 0.00106 0.004
1610 76.335025 4.7 0.7679 500.0 0.00106 0.004
1611 76.864322 4.7 0.7679 466.8 0.00106 0.004
1612 77.202498 4.7 0.7679 433.6 0.00106 0.004
1613 77.506054 4.7 0.7679 400.4 0.00106 0.004
1614 77.954206 4.7 0.7679 367.2000000000001 0.00106 0.004
1615 78.236322 4.7 0.7679 334.0 0.00106 0.004
1616 78.437323 4.7 0.7679 300.8 0.00106 0.004
1617 78.477196 4.7 0.7679 267.6 0.00106 0.004
1618 78.334328 4.7 0.7679 234.4 0.00106 0.004
1619 78.076595 4.7 0.7679 201.2 0.00106 0.004
1620 77.521263 4.7 0.7679 168.0 0.00106 0.004
1621 76.731708 4.7 0.7679 134.8 0.00106 0.004
1622 75.578249 4.7 0.7679 101.6 0.00106 0.004
1623 73.712613 4.7 0.7679 68.4 0.00106 0.004
1624 77.912725 4.7 0.8378 500.0 0.00106 0.004
1625 78.565834 4.7 0.8378 466.8 0.00106 0.004
1626 79.133711 4.7 0.8378 433.6 0.00106 0.004
1627 79.762553 4.7 0.8378 400.4 0.00106 0.004
1628 80.255888 4.7 0.8378 367.2000000000001 0.00106 0.004
1629 80.727109 4.7 0.8378 334.0 0.00106 0.004
1630 81.031894 4.7 0.8378 300.8 0.00106 0.004
1631 81.190322 4.7 0.8378 267.6 0.00106 0.004
1632 81.162903 4.7 0.8378 234.4 0.00106 0.004
1633 80.957686 4.7 0.8378 201.2 0.00106 0.004
1634 80.486267 4.7 0.8378 168.0 0.00106 0.004
1635 79.816035 4.7 0.8378 134.8 0.00106 0.004
1636 78.618667 4.7 0.8378 101.6 0.00106 0.004
1637 76.564094 4.7 0.8378 68.4 0.00106 0.004
1638 45.681729 5.0 0.2793 500.0 0.00106 0.004
1639 45.554888 5.0 0.2793 466.8 0.00106 0.004
1640 45.408205 5.0 0.2793 433.6 0.00106 0.004
1641 45.155293 5.0 0.2793 400.4 0.00106 0.004
1642 44.79186 5.0 0.2793 367.2000000000001 0.00106 0.004
1643 44.427869 5.0 0.2793 334.0 0.00106 0.004
1644 44.079104 5.0 0.2793 300.8 0.00106 0.004
1645 43.646833 5.0 0.2793 267.6 0.00106 0.004
1646 43.1517 5.0 0.2793 234.4 0.00106 0.004
1647 42.603973 5.0 0.2793 201.2 0.00106 0.004
1648 42.102932 5.0 0.2793 168.0 0.00106 0.004
1649 39.596419 5.0 0.2793 134.8 0.00106 0.004
1650 35.05089 5.0 0.2793 101.6 0.00106 0.004
1651 26.382157 5.0 0.2793 68.4 0.00106 0.004
1652 53.61745 5.0 0.3491 500.0 0.00106 0.004
1653 53.45569 5.0 0.3491 466.8 0.00106 0.004
1654 53.302076 5.0 0.3491 433.6 0.00106 0.004
1655 53.120302 5.0 0.3491 400.4 0.00106 0.004
1656 52.829776 5.0 0.3491 367.2000000000001 0.00106 0.004
1657 52.62325 5.0 0.3491 334.0 0.00106 0.004
1658 52.384417 5.0 0.3491 300.8 0.00106 0.004
1659 52.14095 5.0 0.3491 267.6 0.00106 0.004
1660 51.770413 5.0 0.3491 234.4 0.00106 0.004
1661 51.339017 5.0 0.3491 201.2 0.00106 0.004
1662 50.118628 5.0 0.3491 168.0 0.00106 0.004
1663 48.039556 5.0 0.3491 134.8 0.00106 0.004
1664 45.215304 5.0 0.3491 101.6 0.00106 0.004
1665 41.067472 5.0 0.3491 68.4 0.00106 0.004
1666 59.981759 5.0 0.4189 500.0 0.00106 0.004
1667 59.888955 5.0 0.4189 466.8 0.00106 0.004
1668 59.78356 5.0 0.4189 433.6 0.00106 0.004
1669 59.679228 5.0 0.4189 400.4 0.00106 0.004
1670 59.556796 5.0 0.4189 367.2000000000001 0.00106 0.004
1671 59.320053 5.0 0.4189 334.0 0.00106 0.004
1672 59.063852 5.0 0.4189 300.8 0.00106 0.004
1673 58.65105 5.0 0.4189 267.6 0.00106 0.004
1674 58.159059 5.0 0.4189 234.4 0.00106 0.004
1675 57.401463 5.0 0.4189 201.2 0.00106 0.004
1676 56.152692 5.0 0.4189 168.0 0.00106 0.004
1677 54.715633 5.0 0.4189 134.8 0.00106 0.004
1678 52.887171 5.0 0.4189 101.6 0.00106 0.004
1679 49.809664 5.0 0.4189 68.4 0.00106 0.004
1680 64.964047 5.0 0.4887 500.0 0.00106 0.004
1681 64.851732 5.0 0.4887 466.8 0.00106 0.004
1682 64.684524 5.0 0.4887 433.6 0.00106 0.004
1683 64.557924 5.0 0.4887 400.4 0.00106 0.004
1684 64.379602 5.0 0.4887 367.2000000000001 0.00106 0.004
1685 64.217266 5.0 0.4887 334.0 0.00106 0.004
1686 63.986373 5.0 0.4887 300.8 0.00106 0.004
1687 63.684028 5.0 0.4887 267.6 0.00106 0.004
1688 63.298776 5.0 0.4887 234.4 0.00106 0.004
1689 62.720848 5.0 0.4887 201.2 0.00106 0.004
1690 61.945537 5.0 0.4887 168.0 0.00106 0.004
1691 60.863502 5.0 0.4887 134.8 0.00106 0.004
1692 58.996418 5.0 0.4887 101.6 0.00106 0.004
1693 56.293929 5.0 0.4887 68.4 0.00106 0.004
1694 68.587092 5.0 0.5585 500.0 0.00106 0.004
1695 68.565764 5.0 0.5585 466.8 0.00106 0.004
1696 68.581056 5.0 0.5585 433.6 0.00106 0.004
1697 68.532809 5.0 0.5585 400.4 0.00106 0.004
1698 68.620447 5.0 0.5585 367.2000000000001 0.00106 0.004
1699 68.432469 5.0 0.5585 334.0 0.00106 0.004
1700 68.308308 5.0 0.5585 300.8 0.00106 0.004
1701 68.112316 5.0 0.5585 267.6 0.00106 0.004
1702 67.769662 5.0 0.5585 234.4 0.00106 0.004
1703 67.191715 5.0 0.5585 201.2 0.00106 0.004
1704 66.530056 5.0 0.5585 168.0 0.00106 0.004
1705 65.56016 5.0 0.5585 134.8 0.00106 0.004
1706 63.857021 5.0 0.5585 101.6 0.00106 0.004
1707 61.580071 5.0 0.5585 68.4 0.00106 0.004
1708 67.919455 5.0 0.6283 500.0 0.00106 0.004
1709 69.160628 5.0 0.6283 466.8 0.00106 0.004
1710 70.125746 5.0 0.6283 433.6 0.00106 0.004
1711 70.916366 5.0 0.6283 400.4 0.00106 0.004
1712 71.059764 5.0 0.6283 367.2000000000001 0.00106 0.004
1713 71.220853 5.0 0.6283 334.0 0.00106 0.004
1714 71.250488 5.0 0.6283 300.8 0.00106 0.004
1715 71.204721 5.0 0.6283 267.6 0.00106 0.004
1716 70.91622 5.0 0.6283 234.4 0.00106 0.004
1717 70.54939 5.0 0.6283 201.2 0.00106 0.004
1718 70.020956 5.0 0.6283 168.0 0.00106 0.004
1719 69.107111 5.0 0.6283 134.8 0.00106 0.004
1720 67.872827 5.0 0.6283 101.6 0.00106 0.004
1721 65.830276 5.0 0.6283 68.4 0.00106 0.004
1722 74.207814 5.0 0.6981 500.0 0.00106 0.004
1723 74.590132 5.0 0.6981 466.8 0.00106 0.004
1724 74.921216 5.0 0.6981 433.6 0.00106 0.004
1725 75.181502 5.0 0.6981 400.4 0.00106 0.004
1726 75.333323 5.0 0.6981 367.2000000000001 0.00106 0.004
1727 75.428944 5.0 0.6981 334.0 0.00106 0.004
1728 75.461622 5.0 0.6981 300.8 0.00106 0.004
1729 75.408132 5.0 0.6981 267.6 0.00106 0.004
1730 75.234027 5.0 0.6981 234.4 0.00106 0.004
1731 74.901166 5.0 0.6981 201.2 0.00106 0.004
1732 74.355476 5.0 0.6981 168.0 0.00106 0.004
1733 73.47837 5.0 0.6981 134.8 0.00106 0.004
1734 72.360622 5.0 0.6981 101.6 0.00106 0.004
1735 70.189007 5.0 0.6981 68.4 0.00106 0.004
1736 75.935517 5.0 0.7679 500.0 0.00106 0.004
1737 76.374574 5.0 0.7679 466.8 0.00106 0.004
1738 76.877633 5.0 0.7679 433.6 0.00106 0.004
1739 77.255709 5.0 0.7679 400.4 0.00106 0.004
1740 77.655708 5.0 0.7679 367.2000000000001 0.00106 0.004
1741 78.044251 5.0 0.7679 334.0 0.00106 0.004
1742 78.308768 5.0 0.7679 300.8 0.00106 0.004
1743 78.490705 5.0 0.7679 267.6 0.00106 0.004
1744 75.234027 5.0 0.7679 234.4 0.00106 0.004
1745 78.174388 5.0 0.7679 201.2 0.00106 0.004
1746 77.690628 5.0 0.7679 168.0 0.00106 0.004
1747 76.964911 5.0 0.7679 134.8 0.00106 0.004
1748 75.890734 5.0 0.7679 101.6 0.00106 0.004
1749 74.035714 5.0 0.7679 68.4 0.00106 0.004
1750 77.328489 5.0 0.8378 500.0 0.00106 0.004
1751 77.950255 5.0 0.8378 466.8 0.00106 0.004
1752 78.612146 5.0 0.8378 433.6 0.00106 0.004
1753 79.249224 5.0 0.8378 400.4 0.00106 0.004
1754 79.913324 5.0 0.8378 367.2000000000001 0.00106 0.004
1755 80.467375 5.0 0.8378 334.0 0.00106 0.004
1756 80.847503 5.0 0.8378 300.8 0.00106 0.004
1757 81.090049 5.0 0.8378 267.6 0.00106 0.004
1758 81.163482 5.0 0.8378 234.4 0.00106 0.004
1759 81.025215 5.0 0.8378 201.2 0.00106 0.004
1760 80.607863 5.0 0.8378 168.0 0.00106 0.004
1761 79.961626 5.0 0.8378 134.8 0.00106 0.004
1762 78.823926 5.0 0.8378 101.6 0.00106 0.004
1763 76.757178 5.0 0.8378 68.4 0.00106 0.004
1764 0.0 1.4 0.0 201.2 0.00106 0.004
1765 0.0 4.0 0.0 500.0 0.00106 0.004
1766 0.0 2.4 0.0 433.59999999999997 0.00106 0.004
1767 0.0 3.7 0.0 134.8 0.00106 0.004
1768 0.0 3.7 0.0 267.6 0.00106 0.004
1769 0.0 2.4 0.0 201.2 0.00106 0.004
1770 0.0 5.0 0.0 168.0 0.00106 0.004
1771 0.0 4.0 0.0 367.20000000000005 0.00106 0.004
1772 0.0 3.7 0.0 400.4 0.00106 0.004
1773 0.0 2.4 0.0 466.8 0.00106 0.004
1774 0.0 3.7 0.0 234.4 0.00106 0.004
1775 0.0 1.1 0.0 134.8 0.00106 0.004
1776 0.0 4.7 0.0 168.0 0.00106 0.004
1777 0.0 1.1 0.0 300.8 0.00106 0.004
1778 0.0 3.0 0.0 400.4 0.00106 0.004
1779 0.0 4.0 0.0 300.8 0.00106 0.004
1780 0.0 3.7 0.0 68.4 0.00106 0.004
1781 0.0 4.3 0.0 433.59999999999997 0.00106 0.004
1782 0.0 4.3 0.0 400.4 0.00106 0.004
1783 0.0 4.0 0.0 433.59999999999997 0.00106 0.004
1784 0.0 1.7 0.0 234.4 0.00106 0.004
1785 0.0 2.1 0.0 101.6 0.00106 0.004
1786 0.0 2.7 0.0 101.6 0.00106 0.004
1787 0.0 2.7 0.0 433.59999999999997 0.00106 0.004
1788 0.0 4.0 0.0 466.8 0.00106 0.004
1789 0.0 3.7 0.0 134.8 0.00106 0.004
1790 0.0 0.8 0.0 267.6 0.00106 0.004
1791 0.0 2.1 0.0 267.6 0.00106 0.004
1792 0.0 2.1 0.0 334.0 0.00106 0.004
1793 0.0 1.1 0.0 234.4 0.00106 0.004
1794 0.0 2.1 0.0 466.8 0.00106 0.004
1795 0.0 0.8 0.0 466.8 0.00106 0.004
1796 0.0 3.7 0.0 433.59999999999997 0.00106 0.004
1797 0.0 2.1 0.0 367.20000000000005 0.00106 0.004
1798 0.0 0.8 0.0 234.4 0.00106 0.004
1799 0.0 4.0 0.0 466.8 0.00106 0.004
1800 0.0 3.4 0.0 400.4 0.00106 0.004
1801 0.0 4.7 0.0 267.6 0.00106 0.004
1802 0.0 3.4 0.0 201.2 0.00106 0.004
1803 0.0 1.4 0.0 433.59999999999997 0.00106 0.004
1804 0.0 2.4 0.0 466.8 0.00106 0.004
1805 0.0 3.7 0.0 334.0 0.00106 0.004
1806 0.0 4.0 0.0 201.2 0.00106 0.004
1807 0.0 1.7 0.0 267.6 0.00106 0.004
1808 0.0 2.1 0.0 466.8 0.00106 0.004
1809 0.0 0.8 0.0 400.4 0.00106 0.004
1810 0.0 1.1 0.0 168.0 0.00106 0.004
1811 0.0 1.7 0.0 466.8 0.00106 0.004
1812 0.0 2.4 0.0 300.8 0.00106 0.004
1813 0.0 1.1 0.0 101.6 0.00106 0.004
1814 0.0 1.7 0.0 168.0 0.00106 0.004
1815 0.0 2.4 0.0 168.0 0.00106 0.004
1816 0.0 3.0 0.0 134.8 0.00106 0.004
1817 0.0 3.4 0.0 400.4 0.00106 0.004
1818 0.0 1.4 0.0 68.4 0.00106 0.004
1819 0.0 1.1 0.0 466.8 0.00106 0.004
1820 0.0 2.1 0.0 234.4 0.00106 0.004
1821 0.0 1.1 0.0 134.8 0.00106 0.004
1822 0.0 3.0 0.0 68.4 0.00106 0.004
1823 0.0 3.7 0.0 201.2 0.00106 0.004
1824 0.0 1.1 0.0 101.6 0.00106 0.004
1825 0.0 4.0 0.0 68.4 0.00106 0.004
1826 0.0 3.0 0.0 300.8 0.00106 0.004
1827 0.0 1.1 0.0 234.4 0.00106 0.004
1828 0.0 0.8 0.0 201.2 0.00106 0.004
1829 0.0 5.0 0.0 68.4 0.00106 0.004
1830 0.0 3.7 0.0 500.0 0.00106 0.004
1831 0.0 1.1 0.0 201.2 0.00106 0.004
1832 0.0 3.4 0.0 68.4 0.00106 0.004
1833 0.0 3.0 0.0 433.59999999999997 0.00106 0.004
1834 0.0 4.3 0.0 466.8 0.00106 0.004
1835 0.0 4.3 0.0 134.8 0.00106 0.004
1836 0.0 2.1 0.0 466.8 0.00106 0.004
1837 0.0 2.4 0.0 68.4 0.00106 0.004
1838 0.0 4.3 0.0 101.6 0.00106 0.004
1839 0.0 3.7 0.0 168.0 0.00106 0.004
1840 0.0 1.4 0.0 367.20000000000005 0.00106 0.004
1841 0.0 4.3 0.0 234.4 0.00106 0.004
1842 0.0 0.8 0.0 168.0 0.00106 0.004
1843 0.0 1.1 0.0 201.2 0.00106 0.004
1844 0.0 4.0 0.0 400.4 0.00106 0.004
1845 0.0 2.7 0.0 400.4 0.00106 0.004
1846 0.0 1.1 0.0 134.8 0.00106 0.004
1847 0.0 2.7 0.0 234.4 0.00106 0.004
1848 0.0 2.4 0.0 367.20000000000005 0.00106 0.004
1849 0.0 5.0 0.0 234.4 0.00106 0.004
1850 0.0 1.7 0.0 367.20000000000005 0.00106 0.004
1851 0.0 4.3 0.0 300.8 0.00106 0.004
1852 0.0 4.0 0.0 134.8 0.00106 0.004
1853 0.0 5.0 0.0 466.8 0.00106 0.004
1854 0.0 2.1 0.0 201.2 0.00106 0.004
1855 0.0 3.4 0.0 466.8 0.00106 0.004
1856 0.0 2.4 0.0 267.6 0.00106 0.004
1857 0.0 0.8 0.0 400.4 0.00106 0.004
1858 0.0 3.7 0.0 433.59999999999997 0.00106 0.004
1859 0.0 0.8 0.0 300.8 0.00106 0.004
1860 0.0 1.7 0.0 168.0 0.00106 0.004
1861 0.0 0.8 0.0 433.59999999999997 0.00106 0.004
1862 0.0 2.4 0.0 300.8 0.00106 0.004
1863 0.0 4.0 0.0 201.2 0.00106 0.004
1864 0.0 0.8 0.0 267.6 0.00106 0.004
1865 0.0 2.4 0.0 267.6 0.00106 0.004
1866 0.0 2.4 0.0 334.0 0.00106 0.004
1867 0.0 2.4 0.0 300.8 0.00106 0.004
1868 0.0 1.7 0.0 466.8 0.00106 0.004
1869 0.0 1.1 0.0 300.8 0.00106 0.004
1870 0.0 1.4 0.0 433.59999999999997 0.00106 0.004
1871 0.0 1.4 0.0 234.4 0.00106 0.004
1872 0.0 3.0 0.0 334.0 0.00106 0.004
1873 0.0 0.8 0.0 267.6 0.00106 0.004
1874 0.0 1.7 0.0 400.4 0.00106 0.004
1875 0.0 2.1 0.0 466.8 0.00106 0.004
1876 0.0 2.7 0.0 101.6 0.00106 0.004
1877 0.0 0.8 0.0 68.4 0.00106 0.004
1878 0.0 0.8 0.0 168.0 0.00106 0.004
