materials Del_P Pipe_D angle Inlet_V Density Viscosity "Elbow angle"
1328 0.20459614 0.0367 0.6981 0.0067 998.0 0.0009737 40.0
1329 0.14599984 0.0367 0.6981 0.005 998.0 0.0009737 40.0
1331 0.87085086 0.0367 1.0472 0.0183 998.0 0.0009737 60.0
1332 0.76272071 0.0367 1.0472 0.0167 998.0 0.0009737 60.0
1333 0.66048081 0.0367 1.0472 0.015 998.0 0.0009737 60.0
1334 0.56402567 0.0367 1.0472 0.0133 998.0 0.0009737 60.0
1335 0.47333 0.0367 1.0472 0.0117 998.0 0.0009737 60.0
1336 0.38793419 0.0367 1.0472 0.01 998.0 0.0009737 60.0
1337 0.30754786 0.0367 1.0472 0.0083 998.0 0.0009737 60.0
1338 0.23220538 0.0367 1.0472 0.0067 998.0 0.0009737 60.0
1339 0.16260681 0.0367 1.0472 0.005 998.0 0.0009737 60.0
1340 1.0663497 0.0367 1.3963 0.02 998.0 0.0009737 80.0
1341 0.94472638 0.0367 1.3963 0.0183 998.0 0.0009737 80.0
1342 0.82838327 0.0367 1.3963 0.0167 998.0 0.0009737 80.0
1343 0.71750417 0.0367 1.3963 0.015 998.0 0.0009737 80.0
1344 0.61236754 0.0367 1.3963 0.0133 998.0 0.0009737 80.0
1345 0.51302608 0.0367 1.3963 0.0117 998.0 0.0009737 80.0
1346 0.4194604 0.0367 1.3963 0.01 998.0 0.0009737 80.0
1347 0.33179805 0.0367 1.3963 0.0083 998.0 0.0009737 80.0
1348 0.24987024 0.0367 1.3963 0.0067 998.0 0.0009737 80.0
1349 0.17422685 0.0367 1.3963 0.005 998.0 0.0009737 80.0
1350 1.0602266 0.0367 1.7453 0.02 998.0 0.0009737 100.0
1351 0.94242547 0.0367 1.7453 0.0183 998.0 0.0009737 100.0
1352 0.83039141 0.0367 1.7453 0.0167 998.0 0.0009737 100.0
1353 0.72327216 0.0367 1.7453 0.015 998.0 0.0009737 100.0
1354 0.62087497 0.0367 1.7453 0.0133 998.0 0.0009737 100.0
1355 0.52323427 0.0367 1.7453 0.0117 998.0 0.0009737 100.0
1356 0.43036292 0.0367 1.7453 0.01 998.0 0.0009737 100.0
1357 0.34211862 0.0367 1.7453 0.0083 998.0 0.0009737 100.0
1358 0.25881775 0.0367 1.7453 0.0067 998.0 0.0009737 100.0
1359 0.18132394 0.0367 1.7453 0.005 998.0 0.0009737 100.0
1361 0.95152326 0.0367 2.0944 0.0183 998.0 0.0009737 120.0
1362 0.8391101 0.0367 2.0944 0.0167 998.0 0.0009737 120.0
1363 0.73135629 0.0367 2.0944 0.015 998.0 0.0009737 120.0
1364 0.62846832 0.0367 2.0944 0.0133 998.0 0.0009737 120.0
1365 0.53021591 0.0367 2.0944 0.0117 998.0 0.0009737 120.0
1366 0.43676944 0.0367 2.0944 0.01 998.0 0.0009737 120.0
1367 0.34823952 0.0367 2.0944 0.0083 998.0 0.0009737 120.0
1368 0.26468806 0.0367 2.0944 0.0067 998.0 0.0009737 120.0
1369 0.1864634 0.0367 2.0944 0.005 998.0 0.0009737 120.0
1370 1.1205106 0.0367 2.4435 0.02 998.0 0.0009737 140.0
1371 0.99678392 0.0367 2.4435 0.0183 998.0 0.0009737 140.0
1372 0.87701442 0.0367 2.4435 0.0167 998.0 0.0009737 140.0
1373 0.76217565 0.0367 2.4435 0.015 998.0 0.0009737 140.0
1374 0.65252342 0.0367 2.4435 0.0133 998.0 0.0009737 140.0
1375 0.54838675 0.0367 2.4435 0.0117 998.0 0.0009737 140.0
1376 0.45008976 0.0367 2.4435 0.01 998.0 0.0009737 140.0
1377 0.35802514 0.0367 2.4435 0.0083 998.0 0.0009737 140.0
1378 0.27191262 0.0367 2.4435 0.0067 998.0 0.0009737 140.0
1379 0.19171057 0.0367 2.4435 0.005 998.0 0.0009737 140.0
1380 1.1743184 0.0367 2.7925 0.02 998.0 0.0009737 160.0
1381 1.0453393 0.0367 2.7925 0.0183 998.0 0.0009737 160.0
1382 0.91990848 0.0367 2.7925 0.0167 998.0 0.0009737 160.0
1383 0.79875129 0.0367 2.7925 0.015 998.0 0.0009737 160.0
1384 0.68285945 0.0367 2.7925 0.0133 998.0 0.0009737 160.0
1385 0.57283498 0.0367 2.7925 0.0117 998.0 0.0009737 160.0
1386 0.46900946 0.0367 2.7925 0.01 998.0 0.0009737 160.0
1387 0.37173591 0.0367 2.7925 0.0083 998.0 0.0009737 160.0
1388 0.2812248 0.0367 2.7925 0.0067 998.0 0.0009737 160.0
1389 0.1977286 0.0367 2.7925 0.005 998.0 0.0009737 160.0
1390 1.2343909 0.0367 3.1416 0.02 998.0 0.0009737 180.0
1391 1.095992 0.0367 3.1416 0.0183 998.0 0.0009737 180.0
1392 0.96375217 0.0367 3.1416 0.0167 998.0 0.0009737 180.0
1393 0.83700064 0.0367 3.1416 0.015 998.0 0.0009737 180.0
1394 0.71556517 0.0367 3.1416 0.0133 998.0 0.0009737 180.0
1395 0.59985544 0.0367 3.1416 0.0117 998.0 0.0009737 180.0
1396 0.49032525 0.0367 3.1416 0.01 998.0 0.0009737 180.0
1397 0.38747847 0.0367 3.1416 0.0083 998.0 0.0009737 180.0
1398 0.29191067 0.0367 3.1416 0.0067 998.0 0.0009737 180.0
1399 0.20449601 0.0367 3.1416 0.005 998.0 0.0009737 180.0
1400 0.28335989 0.0472 0.0175 0.02 998.0 0.0009737 1.0
1401 0.25948305 0.0472 0.0175 0.0183 998.0 0.0009737 1.0
1402 0.23564785 0.0472 0.0175 0.0167 998.0 0.0009737 1.0
1403 0.21185507 0.0472 0.0175 0.015 998.0 0.0009737 1.0
1404 0.18810617 0.0472 0.0175 0.0133 998.0 0.0009737 1.0
1405 0.16440283 0.0472 0.0175 0.0117 998.0 0.0009737 1.0
1406 0.14074663 0.0472 0.0175 0.01 998.0 0.0009737 1.0
1407 0.11714022 0.0472 0.0175 0.0083 998.0 0.0009737 1.0
1408 0.093586381 0.0472 0.0175 0.0067 998.0 0.0009737 1.0
1409 0.070088861 0.0472 0.0175 0.005 998.0 0.0009737 1.0
1410 0.36375707 0.0472 0.3491 0.02 998.0 0.0009737 20.0
1411 0.32921295 0.0472 0.3491 0.0183 998.0 0.0009737 20.0
1412 0.29597231 0.0472 0.3491 0.0167 998.0 0.0009737 20.0
1413 0.26349252 0.0472 0.3491 0.015 998.0 0.0009737 20.0
1414 0.23166713 0.0472 0.3491 0.0133 998.0 0.0009737 20.0
1415 0.20036553 0.0472 0.3491 0.0117 998.0 0.0009737 20.0
1416 0.16936829 0.0472 0.3491 0.01 998.0 0.0009737 20.0
1417 0.13862252 0.0472 0.3491 0.0083 998.0 0.0009737 20.0
1418 0.1083788 0.0472 0.3491 0.0067 998.0 0.0009737 20.0
1419 0.078969517 0.0472 0.3491 0.005 998.0 0.0009737 20.0
1420 0.51420485 0.0472 0.6981 0.02 998.0 0.0009737 40.0
1421 0.45712837 0.0472 0.6981 0.0183 998.0 0.0009737 40.0
1422 0.40262385 0.0472 0.6981 0.0167 998.0 0.0009737 40.0
1423 0.350748 0.0472 0.6981 0.015 998.0 0.0009737 40.0
1424 0.30166938 0.0472 0.6981 0.0133 998.0 0.0009737 40.0
1425 0.25526991 0.0472 0.6981 0.0117 998.0 0.0009737 40.0
1426 0.21121385 0.0472 0.6981 0.01 998.0 0.0009737 40.0
1427 0.16922556 0.0472 0.6981 0.0083 998.0 0.0009737 40.0
1428 0.12934807 0.0472 0.6981 0.0067 998.0 0.0009737 40.0
1429 0.091935648 0.0472 0.6981 0.005 998.0 0.0009737 40.0
1430 0.66212871 0.0472 1.0472 0.02 998.0 0.0009737 60.0
1431 0.58465164 0.0472 1.0472 0.0183 998.0 0.0009737 60.0
1432 0.51031007 0.0472 1.0472 0.0167 998.0 0.0009737 60.0
1433 0.43968686 0.0472 1.0472 0.015 998.0 0.0009737 60.0
1434 0.37304192 0.0472 1.0472 0.0133 998.0 0.0009737 60.0
1435 0.31067996 0.0472 1.0472 0.0117 998.0 0.0009737 60.0
1436 0.25273741 0.0472 1.0472 0.01 998.0 0.0009737 60.0
1437 0.19927525 0.0472 1.0472 0.0083 998.0 0.0009737 60.0
1438 0.14971506 0.0472 1.0472 0.0067 998.0 0.0009737 60.0
1439 0.10413703 0.0472 1.0472 0.005 998.0 0.0009737 60.0
1440 0.71386078 0.0472 1.3963 0.02 998.0 0.0009737 80.0
1441 0.63063088 0.0472 1.3963 0.0183 998.0 0.0009737 80.0
1442 0.55116034 0.0472 1.3963 0.0167 998.0 0.0009737 80.0
1443 0.47559194 0.0472 1.3963 0.015 998.0 0.0009737 80.0
1444 0.40402373 0.0472 1.3963 0.0133 998.0 0.0009737 80.0
1445 0.33664227 0.0472 1.3963 0.0117 998.0 0.0009737 80.0
1446 0.2737101 0.0472 1.3963 0.01 998.0 0.0009737 80.0
1447 0.21526398 0.0472 1.3963 0.0083 998.0 0.0009737 80.0
1448 0.16136654 0.0472 1.3963 0.0067 998.0 0.0009737 80.0
1449 0.11195826 0.0472 1.3963 0.005 998.0 0.0009737 80.0
1450 0.70376738 0.0472 1.7453 0.02 998.0 0.0009737 100.0
1451 0.62350372 0.0472 1.7453 0.0183 998.0 0.0009737 100.0
1452 0.54677938 0.0472 1.7453 0.0167 998.0 0.0009737 100.0
1453 0.47345968 0.0472 1.7453 0.015 998.0 0.0009737 100.0
1454 0.40436736 0.0472 1.7453 0.0133 998.0 0.0009737 100.0
1455 0.33933423 0.0472 1.7453 0.0117 998.0 0.0009737 100.0
1456 0.27796588 0.0472 1.7453 0.01 998.0 0.0009737 100.0
1457 0.22030256 0.0472 1.7453 0.0083 998.0 0.0009737 100.0
1458 0.16627379 0.0472 1.7453 0.0067 998.0 0.0009737 100.0
1459 0.11604651 0.0472 1.7453 0.005 998.0 0.0009737 100.0
1460 0.70759801 0.0472 2.0944 0.02 998.0 0.0009737 120.0
1461 0.62674006 0.0472 2.0944 0.0183 998.0 0.0009737 120.0
1462 0.55015842 0.0472 2.0944 0.0167 998.0 0.0009737 120.0
1463 0.47752615 0.0472 2.0944 0.015 998.0 0.0009737 120.0
1464 0.40852499 0.0472 2.0944 0.0133 998.0 0.0009737 120.0
1465 0.34311119 0.0472 2.0944 0.0117 998.0 0.0009737 120.0
1466 0.28143884 0.0472 2.0944 0.01 998.0 0.0009737 120.0
1467 0.22339839 0.0472 2.0944 0.0083 998.0 0.0009737 120.0
1468 0.1691498 0.0472 2.0944 0.0067 998.0 0.0009737 120.0
1469 0.11876288 0.0472 2.0944 0.005 998.0 0.0009737 120.0
1470 0.74096969 0.0472 2.4435 0.02 998.0 0.0009737 140.0
1471 0.65588567 0.0472 2.4435 0.0183 998.0 0.0009737 140.0
1472 0.57652695 0.0472 2.4435 0.0167 998.0 0.0009737 140.0
1473 0.50064514 0.0472 2.4435 0.015 998.0 0.0009737 140.0
1474 0.4273297 0.0472 2.4435 0.0133 998.0 0.0009737 140.0
1475 0.35758943 0.0472 2.4435 0.0117 998.0 0.0009737 140.0
1476 0.29190162 0.0472 2.4435 0.01 998.0 0.0009737 140.0
1477 0.23056209 0.0472 2.4435 0.0083 998.0 0.0009737 140.0
1478 0.17394847 0.0472 2.4435 0.0067 998.0 0.0009737 140.0
1479 0.12200466 0.0472 2.4435 0.005 998.0 0.0009737 140.0
1480 0.77093834 0.0472 2.7925 0.02 998.0 0.0009737 160.0
1481 0.68534819 0.0472 2.7925 0.0183 998.0 0.0009737 160.0
1482 0.60170514 0.0472 2.7925 0.0167 998.0 0.0009737 160.0
1483 0.52298142 0.0472 2.7925 0.015 998.0 0.0009737 160.0
1484 0.44781739 0.0472 2.7925 0.0133 998.0 0.0009737 160.0
1485 0.3751844 0.0472 2.7925 0.0117 998.0 0.0009737 160.0
1486 0.30589445 0.0472 2.7925 0.01 998.0 0.0009737 160.0
1487 0.24100484 0.0472 2.7925 0.0083 998.0 0.0009737 160.0
1488 0.18101037 0.0472 2.7925 0.0067 998.0 0.0009737 160.0
1489 0.12623973 0.0472 2.7925 0.005 998.0 0.0009737 160.0
1490 0.80838956 0.0472 3.1416 0.02 998.0 0.0009737 180.0
1491 0.72040023 0.0472 3.1416 0.0183 998.0 0.0009737 180.0
1492 0.63478961 0.0472 3.1416 0.0167 998.0 0.0009737 180.0
1493 0.55117411 0.0472 3.1416 0.015 998.0 0.0009737 180.0
1494 0.47086152 0.0472 3.1416 0.0133 998.0 0.0009737 180.0
1495 0.39386763 0.0472 3.1416 0.0117 998.0 0.0009737 180.0
1496 0.3207899 0.0472 3.1416 0.01 998.0 0.0009737 180.0
1497 0.2523194 0.0472 3.1416 0.0083 998.0 0.0009737 180.0
1498 0.18884955 0.0472 3.1416 0.0067 998.0 0.0009737 180.0
1499 0.13099462 0.0472 3.1416 0.005 998.0 0.0009737 180.0
1500 0.18978956 0.0578 0.0175 0.02 998.0 0.0009737 1.0
1501 0.17376944 0.0578 0.0175 0.0183 998.0 0.0009737 1.0
1502 0.15778209 0.0578 0.0175 0.0167 998.0 0.0009737 1.0
1503 0.14182775 0.0578 0.0175 0.015 998.0 0.0009737 1.0
1504 0.12590765 0.0578 0.0175 0.0133 998.0 0.0009737 1.0
1505 0.11002256 0.0578 0.0175 0.0117 998.0 0.0009737 1.0
1506 0.094173941 0.0578 0.0175 0.01 998.0 0.0009737 1.0
1507 0.078363398 0.0578 0.0175 0.0083 998.0 0.0009737 1.0
1508 0.062593253 0.0578 0.0175 0.0067 998.0 0.0009737 1.0
1509 0.046866592 0.0578 0.0175 0.005 998.0 0.0009737 1.0
1510 0.25070079 0.0578 0.3491 0.02 998.0 0.0009737 20.0
1511 0.22559492 0.0578 0.3491 0.0183 998.0 0.0009737 20.0
1512 0.20181285 0.0578 0.3491 0.0167 998.0 0.0009737 20.0
1513 0.17905108 0.0578 0.3491 0.015 998.0 0.0009737 20.0
1514 0.15716552 0.0578 0.3491 0.0133 998.0 0.0009737 20.0
1515 0.13584219 0.0578 0.3491 0.0117 998.0 0.0009737 20.0
1516 0.11497941 0.0578 0.3491 0.01 998.0 0.0009737 20.0
1517 0.094329707 0.0578 0.3491 0.0083 998.0 0.0009737 20.0
1518 0.073852433 0.0578 0.3491 0.0067 998.0 0.0009737 20.0
1519 0.053818752 0.0578 0.3491 0.005 998.0 0.0009737 20.0
1520 0.36851845 0.0578 0.6981 0.02 998.0 0.0009737 40.0
1521 0.32787362 0.0578 0.6981 0.0183 998.0 0.0009737 40.0
1522 0.2882471 0.0578 0.6981 0.0167 998.0 0.0009737 40.0
1523 0.24994804 0.0578 0.6981 0.015 998.0 0.0009737 40.0
1524 0.21371062 0.0578 0.6981 0.0133 998.0 0.0009737 40.0
1525 0.17964799 0.0578 0.6981 0.0117 998.0 0.0009737 40.0
1526 0.14787261 0.0578 0.6981 0.01 998.0 0.0009737 40.0
1527 0.11808818 0.0578 0.6981 0.0083 998.0 0.0009737 40.0
1528 0.090031653 0.0578 0.6981 0.0067 998.0 0.0009737 40.0
1529 0.06373848 0.0578 0.6981 0.005 998.0 0.0009737 40.0
1530 0.48117695 0.0578 1.0472 0.02 998.0 0.0009737 60.0
1531 0.4258088 0.0578 1.0472 0.0183 998.0 0.0009737 60.0
1532 0.37167791 0.0578 1.0472 0.0167 998.0 0.0009737 60.0
1533 0.31970458 0.0578 1.0472 0.015 998.0 0.0009737 60.0
1534 0.27028535 0.0578 1.0472 0.0133 998.0 0.0009737 60.0
1535 0.22395621 0.0578 1.0472 0.0117 998.0 0.0009737 60.0
1536 0.18097781 0.0578 1.0472 0.01 998.0 0.0009737 60.0
1537 0.1415825 0.0578 1.0472 0.0083 998.0 0.0009737 60.0
1538 0.10583745 0.0578 1.0472 0.0067 998.0 0.0009737 60.0
1539 0.073296606 0.0578 1.0472 0.005 998.0 0.0009737 60.0
1540 0.52073298 0.0578 1.3963 0.02 998.0 0.0009737 80.0
1541 0.45899671 0.0578 1.3963 0.0183 998.0 0.0009737 80.0
1542 0.40068279 0.0578 1.3963 0.0167 998.0 0.0009737 80.0
1543 0.34484109 0.0578 1.3963 0.015 998.0 0.0009737 80.0
1544 0.29200983 0.0578 1.3963 0.0133 998.0 0.0009737 80.0
1545 0.24237918 0.0578 1.3963 0.0117 998.0 0.0009737 80.0
1546 0.19608574 0.0578 1.3963 0.01 998.0 0.0009737 80.0
1547 0.15335429 0.0578 1.3963 0.0083 998.0 0.0009737 80.0
1548 0.11429269 0.0578 1.3963 0.0067 998.0 0.0009737 80.0
1549 0.078945435 0.0578 1.3963 0.005 998.0 0.0009737 80.0
1550 0.51158192 0.0578 1.7453 0.02 998.0 0.0009737 100.0
1551 0.45157018 0.0578 1.7453 0.0183 998.0 0.0009737 100.0
1552 0.39481057 0.0578 1.7453 0.0167 998.0 0.0009737 100.0
1553 0.34091183 0.0578 1.7453 0.015 998.0 0.0009737 100.0
1554 0.28987042 0.0578 1.7453 0.0133 998.0 0.0009737 100.0
1555 0.24175704 0.0578 1.7453 0.0117 998.0 0.0009737 100.0
1556 0.19715026 0.0578 1.7453 0.01 998.0 0.0009737 100.0
1557 0.15559353 0.0578 1.7453 0.0083 998.0 0.0009737 100.0
1558 0.11706016 0.0578 1.7453 0.0067 998.0 0.0009737 100.0
1559 0.081502379 0.0578 1.7453 0.005 998.0 0.0009737 100.0
1560 0.50957755 0.0578 2.0944 0.02 998.0 0.0009737 120.0
1561 0.45150645 0.0578 2.0944 0.0183 998.0 0.0009737 120.0
1562 0.39532727 0.0578 2.0944 0.0167 998.0 0.0009737 120.0
1563 0.34169198 0.0578 2.0944 0.015 998.0 0.0009737 120.0
1564 0.29184374 0.0578 2.0944 0.0133 998.0 0.0009737 120.0
1565 0.24472261 0.0578 2.0944 0.0117 998.0 0.0009737 120.0
1566 0.20000737 0.0578 2.0944 0.01 998.0 0.0009737 120.0
1567 0.15802856 0.0578 2.0944 0.0083 998.0 0.0009737 120.0
1568 0.11897469 0.0578 2.0944 0.0067 998.0 0.0009737 120.0
1569 0.0831041 0.0578 2.0944 0.005 998.0 0.0009737 120.0
1570 0.538001 0.0578 2.4435 0.02 998.0 0.0009737 140.0
1571 0.47647713 0.0578 2.4435 0.0183 998.0 0.0009737 140.0
1572 0.4159004 0.0578 2.4435 0.0167 998.0 0.0009737 140.0
1573 0.35862446 0.0578 2.4435 0.015 998.0 0.0009737 140.0
1574 0.30590568 0.0578 2.4435 0.0133 998.0 0.0009737 140.0
1575 0.25570369 0.0578 2.4435 0.0117 998.0 0.0009737 140.0
1576 0.20797811 0.0578 2.4435 0.01 998.0 0.0009737 140.0
1577 0.16346906 0.0578 2.4435 0.0083 998.0 0.0009737 140.0
1578 0.12248175 0.0578 2.4435 0.0067 998.0 0.0009737 140.0
1579 0.08535565 0.0578 2.4435 0.005 998.0 0.0009737 140.0
1580 0.55661937 0.0578 2.7925 0.02 998.0 0.0009737 160.0
1581 0.4956634 0.0578 2.7925 0.0183 998.0 0.0009737 160.0
1582 0.43606124 0.0578 2.7925 0.0167 998.0 0.0009737 160.0
1583 0.37675493 0.0578 2.7925 0.015 998.0 0.0009737 160.0
1584 0.32058536 0.0578 2.7925 0.0133 998.0 0.0009737 160.0
1585 0.26815522 0.0578 2.7925 0.0117 998.0 0.0009737 160.0
1586 0.21806445 0.0578 2.7925 0.01 998.0 0.0009737 160.0
1587 0.17103488 0.0578 2.7925 0.0083 998.0 0.0009737 160.0
1588 0.12774039 0.0578 2.7925 0.0067 998.0 0.0009737 160.0
1589 0.08852858 0.0578 2.7925 0.005 998.0 0.0009737 160.0
1590 0.58552405 0.0578 3.1416 0.02 998.0 0.0009737 180.0
1591 0.51958841 0.0578 3.1416 0.0183 998.0 0.0009737 180.0
1592 0.45739357 0.0578 3.1416 0.0167 998.0 0.0009737 180.0
1593 0.39687877 0.0578 3.1416 0.015 998.0 0.0009737 180.0
1594 0.33762315 0.0578 3.1416 0.0133 998.0 0.0009737 180.0
1595 0.28116491 0.0578 3.1416 0.0117 998.0 0.0009737 180.0
1596 0.22848812 0.0578 3.1416 0.01 998.0 0.0009737 180.0
1597 0.17922108 0.0578 3.1416 0.0083 998.0 0.0009737 180.0
1598 0.13362666 0.0578 3.1416 0.0067 998.0 0.0009737 180.0
1599 0.092179779 0.0578 3.1416 0.005 998.0 0.0009737 180.0
1601 0.12450976 0.0683 0.0175 0.0183 998.0 0.0009737 1.0
1602 0.11303769 0.0683 0.0175 0.0167 998.0 0.0009737 1.0
1603 0.1015923 0.0683 0.0175 0.015 998.0 0.0009737 1.0
1604 0.09017399 0.0683 0.0175 0.0133 998.0 0.0009737 1.0
1605 0.07878472 0.0683 0.0175 0.0117 998.0 0.0009737 1.0
1606 0.067424508 0.0683 0.0175 0.01 998.0 0.0009737 1.0
1607 0.056094892 0.0683 0.0175 0.0083 998.0 0.0009737 1.0
1608 0.044797786 0.0683 0.0175 0.0067 998.0 0.0009737 1.0
1609 0.033535286 0.0683 0.0175 0.005 998.0 0.0009737 1.0
1610 0.18805131 0.0683 0.3491 0.02 998.0 0.0009737 20.0
1611 0.16780454 0.0683 0.3491 0.0183 998.0 0.0009737 20.0
1612 0.14884323 0.0683 0.3491 0.0167 998.0 0.0009737 20.0
1613 0.13116776 0.0683 0.3491 0.015 998.0 0.0009737 20.0
1614 0.11450588 0.0683 0.3491 0.0133 998.0 0.0009737 20.0
1615 0.098651069 0.0683 0.3491 0.0117 998.0 0.0009737 20.0
1616 0.083336247 0.0683 0.3491 0.01 998.0 0.0009737 20.0
1617 0.068414292 0.0683 0.3491 0.0083 998.0 0.0009737 20.0
1618 0.053668897 0.0683 0.3491 0.0067 998.0 0.0009737 20.0
1619 0.039125059 0.0683 0.3491 0.005 998.0 0.0009737 20.0
1620 0.27436821 0.0683 0.6981 0.02 998.0 0.0009737 40.0
1621 0.24535868 0.0683 0.6981 0.0183 998.0 0.0009737 40.0
1622 0.21724043 0.0683 0.6981 0.0167 998.0 0.0009737 40.0
1623 0.18948681 0.0683 0.6981 0.015 998.0 0.0009737 40.0
1624 0.16217697 0.0683 0.6981 0.0133 998.0 0.0009737 40.0
1625 0.13593557 0.0683 0.6981 0.0117 998.0 0.0009737 40.0
1626 0.11117066 0.0683 0.6981 0.01 998.0 0.0009737 40.0
1627 0.08812561 0.0683 0.6981 0.0083 998.0 0.0009737 40.0
1628 0.066869324 0.0683 0.6981 0.0067 998.0 0.0009737 40.0
1629 0.047150433 0.0683 0.6981 0.005 998.0 0.0009737 40.0
1631 0.32583273 0.0683 1.0472 0.0183 998.0 0.0009737 60.0
1632 0.28499931 0.0683 1.0472 0.0167 998.0 0.0009737 60.0
1633 0.24559533 0.0683 1.0472 0.015 998.0 0.0009737 60.0
1634 0.20757387 0.0683 1.0472 0.0133 998.0 0.0009737 60.0
1635 0.17151744 0.0683 1.0472 0.0117 998.0 0.0009737 60.0
1636 0.13797708 0.0683 1.0472 0.01 998.0 0.0009737 60.0
1637 0.1072439 0.0683 1.0472 0.0083 998.0 0.0009737 60.0
1638 0.079551611 0.0683 1.0472 0.0067 998.0 0.0009737 60.0
1639 0.054845936 0.0683 1.0472 0.005 998.0 0.0009737 60.0
1640 0.395366 0.0683 1.3963 0.02 998.0 0.0009737 80.0
1641 0.34954615 0.0683 1.3963 0.0183 998.0 0.0009737 80.0
1642 0.305353 0.0683 1.3963 0.0167 998.0 0.0009737 80.0
1643 0.26318747 0.0683 1.3963 0.015 998.0 0.0009737 80.0
1644 0.22289782 0.0683 1.3963 0.0133 998.0 0.0009737 80.0
1645 0.18493002 0.0683 1.3963 0.0117 998.0 0.0009737 80.0
1646 0.14939014 0.0683 1.3963 0.01 998.0 0.0009737 80.0
1647 0.11636407 0.0683 1.3963 0.0083 998.0 0.0009737 80.0
1648 0.086248697 0.0683 1.3963 0.0067 998.0 0.0009737 80.0
1649 0.059218707 0.0683 1.3963 0.005 998.0 0.0009737 80.0
1650 0.39575018 0.0683 1.7453 0.02 998.0 0.0009737 100.0
1651 0.34795686 0.0683 1.7453 0.0183 998.0 0.0009737 100.0
1652 0.30280191 0.0683 1.7453 0.0167 998.0 0.0009737 100.0
1653 0.26053971 0.0683 1.7453 0.015 998.0 0.0009737 100.0
1654 0.22089093 0.0683 1.7453 0.0133 998.0 0.0009737 100.0
1655 0.18366086 0.0683 1.7453 0.0117 998.0 0.0009737 100.0
1656 0.14883645 0.0683 1.7453 0.01 998.0 0.0009737 100.0
1657 0.1169223 0.0683 1.7453 0.0083 998.0 0.0009737 100.0
1658 0.087597258 0.0683 1.7453 0.0067 998.0 0.0009737 100.0
1659 0.060821331 0.0683 1.7453 0.005 998.0 0.0009737 100.0
1660 0.39281512 0.0683 2.0944 0.02 998.0 0.0009737 120.0
1661 0.34530294 0.0683 2.0944 0.0183 998.0 0.0009737 120.0
1662 0.30182582 0.0683 2.0944 0.0167 998.0 0.0009737 120.0
1663 0.2607119 0.0683 2.0944 0.015 998.0 0.0009737 120.0
1664 0.22122991 0.0683 2.0944 0.0133 998.0 0.0009737 120.0
1665 0.18460785 0.0683 2.0944 0.0117 998.0 0.0009737 120.0
1666 0.1505989 0.0683 2.0944 0.01 998.0 0.0009737 120.0
1667 0.11863121 0.0683 2.0944 0.0083 998.0 0.0009737 120.0
1668 0.088988161 0.0683 2.0944 0.0067 998.0 0.0009737 120.0
1669 0.061872448 0.0683 2.0944 0.005 998.0 0.0009737 120.0
1670 0.41234682 0.0683 2.4435 0.02 998.0 0.0009737 140.0
1671 0.3636591 0.0683 2.4435 0.0183 998.0 0.0009737 140.0
1672 0.31873634 0.0683 2.4435 0.0167 998.0 0.0009737 140.0
1673 0.27488215 0.0683 2.4435 0.015 998.0 0.0009737 140.0
1674 0.23241344 0.0683 2.4435 0.0133 998.0 0.0009737 140.0
1675 0.19356196 0.0683 2.4435 0.0117 998.0 0.0009737 140.0
1676 0.15742523 0.0683 2.4435 0.01 998.0 0.0009737 140.0
1677 0.1233075 0.0683 2.4435 0.0083 998.0 0.0009737 140.0
1678 0.091924194 0.0683 2.4435 0.0067 998.0 0.0009737 140.0
1679 0.063600149 0.0683 2.4435 0.005 998.0 0.0009737 140.0
1680 0.42642343 0.0683 2.7925 0.02 998.0 0.0009737 160.0
1681 0.37606076 0.0683 2.7925 0.0183 998.0 0.0009737 160.0
1682 0.32993352 0.0683 2.7925 0.0167 998.0 0.0009737 160.0
1683 0.28674873 0.0683 2.7925 0.015 998.0 0.0009737 160.0
1684 0.24418218 0.0683 2.7925 0.0133 998.0 0.0009737 160.0
1685 0.20296738 0.0683 2.7925 0.0117 998.0 0.0009737 160.0
1686 0.1650745 0.0683 2.7925 0.01 998.0 0.0009737 160.0
1687 0.12927134 0.0683 2.7925 0.0083 998.0 0.0009737 160.0
1688 0.09610584 0.0683 2.7925 0.0067 998.0 0.0009737 160.0
1689 0.066183921 0.0683 2.7925 0.005 998.0 0.0009737 160.0
1690 0.44351932 0.0683 3.1416 0.02 998.0 0.0009737 180.0
1691 0.39414363 0.0683 3.1416 0.0183 998.0 0.0009737 180.0
1692 0.3450659 0.0683 3.1416 0.0167 998.0 0.0009737 180.0
1693 0.29775693 0.0683 3.1416 0.015 998.0 0.0009737 180.0
1694 0.25437419 0.0683 3.1416 0.0133 998.0 0.0009737 180.0
1695 0.21311643 0.0683 3.1416 0.0117 998.0 0.0009737 180.0
1696 0.17335778 0.0683 3.1416 0.01 998.0 0.0009737 180.0
1697 0.13585432 0.0683 3.1416 0.0083 998.0 0.0009737 180.0
1698 0.10095243 0.0683 3.1416 0.0067 998.0 0.0009737 180.0
1699 0.069273903 0.0683 3.1416 0.005 998.0 0.0009737 180.0
1700 0.10229661 0.0789 0.0175 0.02 998.0 0.0009737 1.0
1701 0.093634567 0.0789 0.0175 0.0183 998.0 0.0009737 1.0
1702 0.084994147 0.0789 0.0175 0.0167 998.0 0.0009737 1.0
